Gene stable ID	Pig gene stable ID	Pig homology type	Pig orthology confidence [0 low, 1 high]
ENSMUSG00000094692	ENSSSCG00000060525	ortholog_one2one	1
ENSMUSG00000024991	ENSSSCG00000010679	ortholog_one2one	1
ENSMUSG00000020205	ENSSSCG00000044141	ortholog_one2one	1
ENSMUSG00000034832	ENSSSCG00000008292	ortholog_one2one	1
ENSMUSG00000042286	ENSSSCG00000011443	ortholog_one2one	1
ENSMUSG00000074748	ENSSSCG00000054160	ortholog_one2one	1
ENSMUSG00000031109	ENSSSCG00000012663	ortholog_one2one	1
ENSMUSG00000006764	ENSSSCG00000021122	ortholog_one2one	1
ENSMUSG00000020140	ENSSSCG00000030511	ortholog_one2one	1
ENSMUSG00000025060	ENSSSCG00000010606	ortholog_one2one	1
ENSMUSG00000023982	ENSSSCG00000001636	ortholog_one2one	1
ENSMUSG00000024576	ENSSSCG00000014435	ortholog_one2one	1
ENSMUSG00000035057	ENSSSCG00000038236	ortholog_one2one	1
ENSMUSG00000031727	ENSSSCG00000002747	ortholog_one2one	1
ENSMUSG00000091043	ENSSSCG00000033245	ortholog_one2one	1
ENSMUSG00000031449	ENSSSCG00000009561	ortholog_one2one	1
ENSMUSG00000098207	ENSSSCG00000056934	ortholog_one2one	1
ENSMUSG00000024998	ENSSSCG00000010483	ortholog_one2one	1
ENSMUSG00000027788	ENSSSCG00000022248	ortholog_one2one	1
ENSMUSG00000078348	ENSSSCG00000062397	ortholog_one2one	1
ENSMUSG00000019867	ENSSSCG00000034307	ortholog_one2one	1
ENSMUSG00000027790	ENSSSCG00000011735	ortholog_one2one	1
ENSMUSG00000023903	ENSSSCG00000021569	ortholog_one2one	1
ENSMUSG00000066720	ENSSSCG00000021536	ortholog_one2one	1
ENSMUSG00000062638	ENSSSCG00000027921	ortholog_one2one	1
ENSMUSG00000071392	ENSSSCG00000004147	ortholog_one2one	1
ENSMUSG00000045591	ENSSSCG00000004155	ortholog_one2one	1
ENSMUSG00000031568	ENSSSCG00000015776	ortholog_one2one	1
ENSMUSG00000072473	ENSSSCG00000010393	ortholog_one2one	1
ENSMUSG00000079478	ENSSSCG00000020737	ortholog_one2one	1
ENSMUSG00000024806	ENSSSCG00000005206	ortholog_one2one	1
ENSMUSG00000052387	ENSSSCG00000005257	ortholog_one2one	1
ENSMUSG00000100241	ENSSSCG00000022274	ortholog_one2one	1
ENSMUSG00000060924	ENSSSCG00000015748	ortholog_one2one	1
ENSMUSG00000069581	ENSSSCG00000022988	ortholog_one2one	1
ENSMUSG00000043865	ENSSSCG00000037368	ortholog_one2one	1
ENSMUSG00000029680	ENSSSCG00000016603	ortholog_one2one	1
ENSMUSG00000036322	ENSSSCG00000001453	ortholog_one2one	1
ENSMUSG00000048022	ENSSSCG00000016600	ortholog_one2one	1
ENSMUSG00000039518	ENSSSCG00000030903	ortholog_one2one	1
ENSMUSG00000118646	ENSSSCG00000057666	ortholog_one2one	1
ENSMUSG00000047819	ENSSSCG00000038186	ortholog_one2one	1
ENSMUSG00000109941	ENSSSCG00000002719	ortholog_one2one	1
ENSMUSG00000027720	ENSSSCG00000033267	ortholog_one2one	1
ENSMUSG00000027718	ENSSSCG00000009087	ortholog_one2one	1
ENSMUSG00000071185	ENSSSCG00000013828	ortholog_one2one	1
ENSMUSG00000038045	ENSSSCG00000038378	ortholog_one2one	1
ENSMUSG00000068302	ENSSSCG00000059555	ortholog_one2one	1
ENSMUSG00000046196	ENSSSCG00000008483	ortholog_one2one	1
ENSMUSG00000073414	ENSSSCG00000034664	ortholog_one2one	1
ENSMUSG00000071424	ENSSSCG00000009197	ortholog_one2one	1
ENSMUSG00000051506	ENSSSCG00000045502	ortholog_one2one	1
ENSMUSG00000073043	ENSSSCG00000009196	ortholog_one2one	1
ENSMUSG00000064984	ENSSSCG00000018727	ortholog_one2one	1
ENSMUSG00000064390	ENSSSCG00000018533	ortholog_one2one	1
ENSMUSG00000046743	ENSSSCG00000036155	ortholog_one2one	1
ENSMUSG00000071202	ENSSSCG00000050615	ortholog_one2one	1
ENSMUSG00000031221	ENSSSCG00000012382	ortholog_one2one	1
ENSMUSG00000045518	ENSSSCG00000013439	ortholog_one2one	1
ENSMUSG00000065431	ENSSSCG00000019065	ortholog_one2one	1
ENSMUSG00000035262	ENSSSCG00000035812	ortholog_one2one	1
ENSMUSG00000059708	ENSSSCG00000012627	ortholog_one2one	1
ENSMUSG00000034591	ENSSSCG00000000838	ortholog_one2one	1
ENSMUSG00000032739	ENSSSCG00000060035	ortholog_one2one	1
ENSMUSG00000031380	ENSSSCG00000012135	ortholog_one2one	1
ENSMUSG00000031481	ENSSSCG00000009374	ortholog_one2one	1
ENSMUSG00000030219	ENSSSCG00000000605	ortholog_one2one	1
ENSMUSG00000063689	ENSSSCG00000063420	ortholog_one2one	1
ENSMUSG00000031535	ENSSSCG00000007029	ortholog_one2one	1
ENSMUSG00000060275	ENSSSCG00000021082	ortholog_one2one	1
ENSMUSG00000024224	ENSSSCG00000001551	ortholog_one2one	1
ENSMUSG00000053399	ENSSSCG00000038627	ortholog_one2one	1
ENSMUSG00000047123	ENSSSCG00000024771	ortholog_one2one	1
ENSMUSG00000041225	ENSSSCG00000011026	ortholog_one2one	1
ENSMUSG00000044378	ENSSSCG00000000598	ortholog_one2one	1
ENSMUSG00000008874	ENSSSCG00000034604	ortholog_one2one	1
ENSMUSG00000090685	ENSSSCG00000023540	ortholog_one2one	1
ENSMUSG00000030230	ENSSSCG00000000590	ortholog_one2one	1
ENSMUSG00000064441	ENSSSCG00000029719	ortholog_one2one	1
ENSMUSG00000060187	ENSSSCG00000036760	ortholog_one2one	1
ENSMUSG00000051323	ENSSSCG00000012479	ortholog_one2one	1
ENSMUSG00000041791	ENSSSCG00000000589	ortholog_one2one	1
ENSMUSG00000049908	ENSSSCG00000036239	ortholog_one2one	1
ENSMUSG00000033327	ENSSSCG00000023611	ortholog_one2one	1
ENSMUSG00000065619	ENSSSCG00000018417	ortholog_one2one	1
ENSMUSG00000061778	ENSSSCG00000012131	ortholog_one2one	1
ENSMUSG00000051392	ENSSSCG00000033862	ortholog_one2one	1
ENSMUSG00000071553	ENSSSCG00000016559	ortholog_one2one	1
ENSMUSG00000108841	ENSSSCG00000010379	ortholog_one2one	1
ENSMUSG00000090035	ENSSSCG00000043102	ortholog_one2one	1
ENSMUSG00000047654	ENSSSCG00000013937	ortholog_one2one	1
ENSMUSG00000054206	ENSSSCG00000032810	ortholog_one2one	1
ENSMUSG00000041534	ENSSSCG00000010374	ortholog_one2one	1
ENSMUSG00000048337	ENSSSCG00000010369	ortholog_one2one	1
ENSMUSG00000064563	ENSSSCG00000030032	ortholog_one2one	1
ENSMUSG00000056313	ENSSSCG00000032320	ortholog_one2one	1
ENSMUSG00000065501	ENSSSCG00000018951	ortholog_one2one	1
ENSMUSG00000021799	ENSSSCG00000010358	ortholog_one2one	1
ENSMUSG00000053391	ENSSSCG00000057219	ortholog_one2one	1
ENSMUSG00000057134	ENSSSCG00000031360	ortholog_one2one	1
ENSMUSG00000037424	ENSSSCG00000004189	ortholog_one2one	1
ENSMUSG00000041044	ENSSSCG00000034402	ortholog_one2one	1
ENSMUSG00000043418	ENSSSCG00000010347	ortholog_one2one	1
ENSMUSG00000035847	ENSSSCG00000012731	ortholog_one2one	1
ENSMUSG00000029830	ENSSSCG00000016517	ortholog_one2one	1
ENSMUSG00000036913	ENSSSCG00000010177	ortholog_one2one	1
ENSMUSG00000074480	ENSSSCG00000006497	ortholog_one2one	1
ENSMUSG00000020080	ENSSSCG00000010252	ortholog_one2one	1
ENSMUSG00000038600	ENSSSCG00000016516	ortholog_one2one	1
ENSMUSG00000074030	ENSSSCG00000010174	ortholog_one2one	1
ENSMUSG00000031320	ENSSSCG00000012405	ortholog_one2one	1
ENSMUSG00000091530	ENSSSCG00000063189	ortholog_one2one	1
ENSMUSG00000043705	ENSSSCG00000020986	ortholog_one2one	1
ENSMUSG00000044199	ENSSSCG00000013474	ortholog_one2one	1
ENSMUSG00000029829	ENSSSCG00000045348	ortholog_one2one	1
ENSMUSG00000056947	ENSSSCG00000009351	ortholog_one2one	1
ENSMUSG00000050930	ENSSSCG00000010167	ortholog_one2one	1
ENSMUSG00000064128	ENSSSCG00000029393	ortholog_one2one	1
ENSMUSG00000067377	ENSSSCG00000012481	ortholog_one2one	1
ENSMUSG00000068323	ENSSSCG00000027320	ortholog_one2one	1
ENSMUSG00000053054	ENSSSCG00000035409	ortholog_one2one	1
ENSMUSG00000038253	ENSSSCG00000016703	ortholog_one2one	1
ENSMUSG00000101860	ENSSSCG00000047943	ortholog_one2one	1
ENSMUSG00000049411	ENSSSCG00000040452	ortholog_one2one	1
ENSMUSG00000117965	ENSSSCG00000055020	ortholog_one2one	1
ENSMUSG00000058706	ENSSSCG00000028287	ortholog_one2one	1
ENSMUSG00000025128	ENSSSCG00000059145	ortholog_one2one	1
ENSMUSG00000005503	ENSSSCG00000016696	ortholog_one2one	1
ENSMUSG00000025279	ENSSSCG00000032019	ortholog_one2one	1
ENSMUSG00000042271	ENSSSCG00000012581	ortholog_one2one	1
ENSMUSG00000049741	ENSSSCG00000006503	ortholog_one2one	1
ENSMUSG00000050075	ENSSSCG00000036844	ortholog_one2one	1
ENSMUSG00000065211	ENSSSCG00000033096	ortholog_one2one	1
ENSMUSG00000105690	ENSSSCG00000018522	ortholog_one2one	1
ENSMUSG00000031297	ENSSSCG00000024346	ortholog_one2one	1
ENSMUSG00000044098	ENSSSCG00000030154	ortholog_one2one	1
ENSMUSG00000065524	ENSSSCG00000018866	ortholog_one2one	1
ENSMUSG00000074384	ENSSSCG00000006972	ortholog_one2one	1
ENSMUSG00000032948	ENSSSCG00000012004	ortholog_one2one	1
ENSMUSG00000039539	ENSSSCG00000038257	ortholog_one2one	1
ENSMUSG00000025044	ENSSSCG00000006979	ortholog_one2one	1
ENSMUSG00000067714	ENSSSCG00000000699	ortholog_one2one	1
ENSMUSG00000090799	ENSSSCG00000002140	ortholog_one2one	1
ENSMUSG00000030208	ENSSSCG00000036723	ortholog_one2one	1
ENSMUSG00000068407	ENSSSCG00000002131	ortholog_one2one	1
ENSMUSG00000014782	ENSSSCG00000002782	ortholog_one2one	1
ENSMUSG00000035932	ENSSSCG00000002130	ortholog_one2one	1
ENSMUSG00000108900	ENSSSCG00000041467	ortholog_one2one	1
ENSMUSG00000047230	ENSSSCG00000037234	ortholog_one2one	1
ENSMUSG00000041566	ENSSSCG00000058838	ortholog_one2one	1
ENSMUSG00000121513	ENSSSCG00000011485	ortholog_one2one	1
ENSMUSG00000031283	ENSSSCG00000012576	ortholog_one2one	1
ENSMUSG00000044927	ENSSSCG00000061599	ortholog_one2one	1
ENSMUSG00000045521	ENSSSCG00000010113	ortholog_one2one	1
ENSMUSG00000040236	ENSSSCG00000013573	ortholog_one2one	1
ENSMUSG00000092009	ENSSSCG00000022175	ortholog_one2one	1
ENSMUSG00000028255	ENSSSCG00000006933	ortholog_one2one	1
ENSMUSG00000024914	ENSSSCG00000012965	ortholog_one2one	1
ENSMUSG00000034112	ENSSSCG00000002671	ortholog_one2one	1
ENSMUSG00000045094	ENSSSCG00000014436	ortholog_one2one	1
ENSMUSG00000027831	ENSSSCG00000011726	ortholog_one2one	1
ENSMUSG00000042269	ENSSSCG00000002668	ortholog_one2one	1
ENSMUSG00000035776	ENSSSCG00000012744	ortholog_one2one	1
ENSMUSG00000024647	ENSSSCG00000020859	ortholog_one2one	1
ENSMUSG00000046714	ENSSSCG00000029296	ortholog_one2one	1
ENSMUSG00000072423	ENSSSCG00000002038	ortholog_one2one	1
ENSMUSG00000097084	ENSSSCG00000002658	ortholog_one2one	1
ENSMUSG00000052435	ENSSSCG00000002033	ortholog_one2one	1
ENSMUSG00000030050	ENSSSCG00000035529	ortholog_one2one	1
ENSMUSG00000039699	ENSSSCG00000023178	ortholog_one2one	1
ENSMUSG00000040770	ENSSSCG00000057348	ortholog_one2one	1
ENSMUSG00000024493	ENSSSCG00000014411	ortholog_one2one	1
ENSMUSG00000030049	ENSSSCG00000038802	ortholog_one2one	1
ENSMUSG00000027832	ENSSSCG00000011727	ortholog_one2one	1
ENSMUSG00000074037	ENSSSCG00000020924	ortholog_one2one	1
ENSMUSG00000022657	ENSSSCG00000023993	ortholog_one2one	1
ENSMUSG00000033446	ENSSSCG00000061460	ortholog_one2one	1
ENSMUSG00000078173	ENSSSCG00000054434	ortholog_one2one	1
ENSMUSG00000041035	ENSSSCG00000010565	ortholog_one2one	1
ENSMUSG00000040600	ENSSSCG00000006820	ortholog_one2one	1
ENSMUSG00000004264	ENSSSCG00000024655	ortholog_one2one	1
ENSMUSG00000046881	ENSSSCG00000013850	ortholog_one2one	1
ENSMUSG00000074240	ENSSSCG00000055450	ortholog_one2one	1
ENSMUSG00000004054	ENSSSCG00000037531	ortholog_one2one	1
ENSMUSG00000058254	ENSSSCG00000012238	ortholog_one2one	1
ENSMUSG00000052557	ENSSSCG00000002690	ortholog_one2one	1
ENSMUSG00000109588	ENSSSCG00000011964	ortholog_one2one	1
ENSMUSG00000022494	ENSSSCG00000032878	ortholog_one2one	1
ENSMUSG00000107002	ENSSSCG00000059099	ortholog_one2one	1
ENSMUSG00000053560	ENSSSCG00000013753	ortholog_one2one	1
ENSMUSG00000022672	ENSSSCG00000006274	ortholog_one2one	1
ENSMUSG00000107486	ENSSSCG00000047566	ortholog_one2one	1
ENSMUSG00000034403	ENSSSCG00000024463	ortholog_one2one	1
ENSMUSG00000077549	ENSSSCG00000019395	ortholog_one2one	1
ENSMUSG00000051159	ENSSSCG00000012409	ortholog_one2one	1
ENSMUSG00000061132	ENSSSCG00000010504	ortholog_one2one	1
ENSMUSG00000024608	ENSSSCG00000054578	ortholog_one2one	1
ENSMUSG00000076475	ENSSSCG00000016479	ortholog_one2one	1
ENSMUSG00000096014	ENSSSCG00000052182	ortholog_one2one	1
ENSMUSG00000098557	ENSSSCG00000059342	ortholog_one2one	1
ENSMUSG00000034551	ENSSSCG00000038744	ortholog_one2one	1
ENSMUSG00000022126	ENSSSCG00000009469	ortholog_one2one	1
ENSMUSG00000046999	ENSSSCG00000035935	ortholog_one2one	1
ENSMUSG00000022894	ENSSSCG00000012027	ortholog_one2one	1
ENSMUSG00000031154	ENSSSCG00000021934	ortholog_one2one	1
ENSMUSG00000040380	ENSSSCG00000001985	ortholog_one2one	1
ENSMUSG00000053441	ENSSSCG00000014259	ortholog_one2one	1
ENSMUSG00000022848	ENSSSCG00000036766	ortholog_one2one	1
ENSMUSG00000037111	ENSSSCG00000030396	ortholog_one2one	1
ENSMUSG00000038055	ENSSSCG00000062538	ortholog_one2one	1
ENSMUSG00000058881	ENSSSCG00000004859	ortholog_one2one	1
ENSMUSG00000057777	ENSSSCG00000052676	ortholog_one2one	1
ENSMUSG00000022818	ENSSSCG00000011780	ortholog_one2one	1
ENSMUSG00000061082	ENSSSCG00000031207	ortholog_one2one	1
ENSMUSG00000038418	ENSSSCG00000014336	ortholog_one2one	1
ENSMUSG00000051065	ENSSSCG00000011819	ortholog_one2one	1
ENSMUSG00000042439	ENSSSCG00000034704	ortholog_one2one	1
ENSMUSG00000004221	ENSSSCG00000012825	ortholog_one2one	1
ENSMUSG00000022496	ENSSSCG00000032578	ortholog_one2one	1
ENSMUSG00000051860	ENSSSCG00000028497	ortholog_one2one	1
ENSMUSG00000025006	ENSSSCG00000010494	ortholog_one2one	1
ENSMUSG00000022940	ENSSSCG00000012061	ortholog_one2one	1
ENSMUSG00000093865	ENSSSCG00000009135	ortholog_one2one	1
ENSMUSG00000046345	ENSSSCG00000031614	ortholog_one2one	1
ENSMUSG00000036899	ENSSSCG00000062134	ortholog_one2one	1
ENSMUSG00000050685	ENSSSCG00000031231	ortholog_one2one	1
ENSMUSG00000090066	ENSSSCG00000057637	ortholog_one2one	1
ENSMUSG00000029866	ENSSSCG00000016472	ortholog_one2one	1
ENSMUSG00000034416	ENSSSCG00000039200	ortholog_one2one	1
ENSMUSG00000045479	ENSSSCG00000056503	ortholog_one2one	1
ENSMUSG00000100962	ENSSSCG00000040950	ortholog_one2one	1
ENSMUSG00000047959	ENSSSCG00000006802	ortholog_one2one	1
ENSMUSG00000042861	ENSSSCG00000006803	ortholog_one2one	1
ENSMUSG00000046213	ENSSSCG00000006804	ortholog_one2one	1
ENSMUSG00000065512	ENSSSCG00000022561	ortholog_one2one	1
ENSMUSG00000074151	ENSSSCG00000039751	ortholog_one2one	1
ENSMUSG00000090356	ENSSSCG00000027025	ortholog_one2one	1
ENSMUSG00000091243	ENSSSCG00000032398	ortholog_one2one	1
ENSMUSG00000047879	ENSSSCG00000022559	ortholog_one2one	1
ENSMUSG00000052854	ENSSSCG00000012546	ortholog_one2one	1
ENSMUSG00000022538	ENSSSCG00000011827	ortholog_one2one	1
ENSMUSG00000071113	ENSSSCG00000015847	ortholog_one2one	1
ENSMUSG00000031388	ENSSSCG00000012791	ortholog_one2one	1
ENSMUSG00000036894	ENSSSCG00000038366	ortholog_one2one	1
ENSMUSG00000004885	ENSSSCG00000006472	ortholog_one2one	1
ENSMUSG00000069041	ENSSSCG00000009078	ortholog_one2one	1
ENSMUSG00000034206	ENSSSCG00000036613	ortholog_one2one	1
ENSMUSG00000065580	ENSSSCG00000019020	ortholog_one2one	1
ENSMUSG00000065606	ENSSSCG00000019389	ortholog_one2one	1
ENSMUSG00000043468	ENSSSCG00000006713	ortholog_one2one	1
ENSMUSG00000015401	ENSSSCG00000035893	ortholog_one2one	1
ENSMUSG00000022799	ENSSSCG00000026224	ortholog_one2one	1
ENSMUSG00000042244	ENSSSCG00000027322	ortholog_one2one	1
ENSMUSG00000005262	ENSSSCG00000010121	ortholog_one2one	1
ENSMUSG00000048206	ENSSSCG00000058052	ortholog_one2one	1
ENSMUSG00000074637	ENSSSCG00000062993	ortholog_one2one	1
ENSMUSG00000073209	ENSSSCG00000016550	ortholog_one2one	1
ENSMUSG00000031153	ENSSSCG00000021106	ortholog_one2one	1
ENSMUSG00000022747	ENSSSCG00000034493	ortholog_one2one	1
ENSMUSG00000045322	ENSSSCG00000011436	ortholog_one2one	1
ENSMUSG00000047992	ENSSSCG00000039486	ortholog_one2one	1
ENSMUSG00000022801	ENSSSCG00000011854	ortholog_one2one	1
ENSMUSG00000033016	ENSSSCG00000004856	ortholog_one2one	1
ENSMUSG00000046460	ENSSSCG00000001764	ortholog_one2one	1
ENSMUSG00000010051	ENSSSCG00000060807	ortholog_one2one	1
ENSMUSG00000024530	ENSSSCG00000036781	ortholog_one2one	1
ENSMUSG00000079334	ENSSSCG00000011404	ortholog_one2one	1
ENSMUSG00000032318	ENSSSCG00000033348	ortholog_one2one	1
ENSMUSG00000034028	ENSSSCG00000038398	ortholog_one2one	1
ENSMUSG00000011118	ENSSSCG00000015194	ortholog_one2one	1
ENSMUSG00000066749	ENSSSCG00000042221	ortholog_one2one	1
ENSMUSG00000066748	ENSSSCG00000055432	ortholog_one2one	1
ENSMUSG00000066747	ENSSSCG00000054402	ortholog_one2one	1
ENSMUSG00000024293	ENSSSCG00000003700	ortholog_one2one	1
ENSMUSG00000055547	ENSSSCG00000015561	ortholog_one2one	1
ENSMUSG00000020609	ENSSSCG00000008595	ortholog_one2one	1
ENSMUSG00000031161	ENSSSCG00000025545	ortholog_one2one	1
ENSMUSG00000024501	ENSSSCG00000036549	ortholog_one2one	1
ENSMUSG00000053950	ENSSSCG00000038632	ortholog_one2one	1
ENSMUSG00000024360	ENSSSCG00000014337	ortholog_one2one	1
ENSMUSG00000004462	ENSSSCG00000011797	ortholog_one2one	1
ENSMUSG00000062309	ENSSSCG00000001888	ortholog_one2one	1
ENSMUSG00000044646	ENSSSCG00000028076	ortholog_one2one	1
ENSMUSG00000056271	ENSSSCG00000001899	ortholog_one2one	1
ENSMUSG00000024588	ENSSSCG00000004541	ortholog_one2one	1
ENSMUSG00000042501	ENSSSCG00000006200	ortholog_one2one	1
ENSMUSG00000005982	ENSSSCG00000021065	ortholog_one2one	1
ENSMUSG00000050901	ENSSSCG00000014939	ortholog_one2one	1
ENSMUSG00000056708	ENSSSCG00000015541	ortholog_one2one	1
ENSMUSG00000064225	ENSSSCG00000060874	ortholog_one2one	1
ENSMUSG00000054141	ENSSSCG00000052752	ortholog_one2one	1
ENSMUSG00000033671	ENSSSCG00000062714	ortholog_one2one	1
ENSMUSG00000036743	ENSSSCG00000003717	ortholog_one2one	1
ENSMUSG00000098923	ENSSSCG00000038305	ortholog_one2one	1
ENSMUSG00000024601	ENSSSCG00000014258	ortholog_one2one	1
ENSMUSG00000024592	ENSSSCG00000014250	ortholog_one2one	1
ENSMUSG00000032769	ENSSSCG00000006186	ortholog_one2one	1
ENSMUSG00000103037	ENSSSCG00000025141	ortholog_one2one	1
ENSMUSG00000006850	ENSSSCG00000014370	ortholog_one2one	1
ENSMUSG00000041079	ENSSSCG00000057067	ortholog_one2one	1
ENSMUSG00000022528	ENSSSCG00000031356	ortholog_one2one	1
ENSMUSG00000053773	ENSSSCG00000013666	ortholog_one2one	1
ENSMUSG00000049932	ENSSSCG00000042208	ortholog_one2one	1
ENSMUSG00000018830	ENSSSCG00000000146	ortholog_one2one	1
ENSMUSG00000025885	ENSSSCG00000004511	ortholog_one2one	1
ENSMUSG00000032451	ENSSSCG00000011668	ortholog_one2one	1
ENSMUSG00000025531	ENSSSCG00000012463	ortholog_one2one	1
ENSMUSG00000073735	ENSSSCG00000034490	ortholog_one2one	1
ENSMUSG00000067773	ENSSSCG00000001743	ortholog_one2one	1
ENSMUSG00000042596	ENSSSCG00000001744	ortholog_one2one	1
ENSMUSG00000043760	ENSSSCG00000001746	ortholog_one2one	1
ENSMUSG00000037953	ENSSSCG00000022473	ortholog_one2one	1
ENSMUSG00000022827	ENSSSCG00000035258	ortholog_one2one	1
ENSMUSG00000049699	ENSSSCG00000036910	ortholog_one2one	1
ENSMUSG00000053747	ENSSSCG00000031721	ortholog_one2one	1
ENSMUSG00000048799	ENSSSCG00000014239	ortholog_one2one	1
ENSMUSG00000025929	ENSSSCG00000001748	ortholog_one2one	1
ENSMUSG00000079625	ENSSSCG00000028376	ortholog_one2one	1
ENSMUSG00000009097	ENSSSCG00000037762	ortholog_one2one	1
ENSMUSG00000031132	ENSSSCG00000030172	ortholog_one2one	1
ENSMUSG00000031310	ENSSSCG00000024163	ortholog_one2one	1
ENSMUSG00000046994	ENSSSCG00000034494	ortholog_one2one	1
ENSMUSG00000047636	ENSSSCG00000030538	ortholog_one2one	1
ENSMUSG00000012017	ENSSSCG00000010109	ortholog_one2one	1
ENSMUSG00000070877	ENSSSCG00000027641	ortholog_one2one	1
ENSMUSG00000034785	ENSSSCG00000028896	ortholog_one2one	1
ENSMUSG00000103310	ENSSSCG00000028030	ortholog_one2one	1
ENSMUSG00000038349	ENSSSCG00000016083	ortholog_one2one	1
ENSMUSG00000041238	ENSSSCG00000024419	ortholog_one2one	1
ENSMUSG00000070720	ENSSSCG00000058017	ortholog_one2one	1
ENSMUSG00000065520	ENSSSCG00000019503	ortholog_one2one	1
ENSMUSG00000064115	ENSSSCG00000011999	ortholog_one2one	1
ENSMUSG00000028972	ENSSSCG00000003391	ortholog_one2one	1
ENSMUSG00000118764	ENSSSCG00000058228	ortholog_one2one	1
ENSMUSG00000032403	ENSSSCG00000004954	ortholog_one2one	1
ENSMUSG00000028370	ENSSSCG00000005498	ortholog_one2one	1
ENSMUSG00000022906	ENSSSCG00000027709	ortholog_one2one	1
ENSMUSG00000032080	ENSSSCG00000040689	ortholog_one2one	1
ENSMUSG00000039349	ENSSSCG00000027882	ortholog_one2one	1
ENSMUSG00000034452	ENSSSCG00000004937	ortholog_one2one	1
ENSMUSG00000070103	ENSSSCG00000018556	ortholog_one2one	1
ENSMUSG00000073530	ENSSSCG00000015512	ortholog_one2one	1
ENSMUSG00000054978	ENSSSCG00000035667	ortholog_one2one	1
ENSMUSG00000064604	ENSSSCG00000023086	ortholog_one2one	1
ENSMUSG00000080615	ENSSSCG00000027280	ortholog_one2one	1
ENSMUSG00000066510	ENSSSCG00000004545	ortholog_one2one	1
ENSMUSG00000032493	ENSSSCG00000011324	ortholog_one2one	1
ENSMUSG00002075146	ENSSSCG00000018308	ortholog_one2one	1
ENSMUSG00000022503	ENSSSCG00000024488	ortholog_one2one	1
ENSMUSG00000090394	ENSSSCG00000040719	ortholog_one2one	1
ENSMUSG00000065581	ENSSSCG00000040000	ortholog_one2one	1
ENSMUSG00000065562	ENSSSCG00000032560	ortholog_one2one	1
ENSMUSG00000079554	ENSSSCG00000016093	ortholog_one2one	1
ENSMUSG00000044201	ENSSSCG00000051455	ortholog_one2one	1
ENSMUSG00000079259	ENSSSCG00000036996	ortholog_one2one	1
ENSMUSG00000026147	ENSSSCG00000004274	ortholog_one2one	1
ENSMUSG00000025630	ENSSSCG00000034896	ortholog_one2one	1
ENSMUSG00000002845	ENSSSCG00000011901	ortholog_one2one	1
ENSMUSG00000059246	ENSSSCG00000035244	ortholog_one2one	1
ENSMUSG00000032226	ENSSSCG00000004584	ortholog_one2one	1
ENSMUSG00000024294	ENSSSCG00000025478	ortholog_one2one	1
ENSMUSG00000070934	ENSSSCG00000005174	ortholog_one2one	1
ENSMUSG00000056380	ENSSSCG00000023462	ortholog_one2one	1
ENSMUSG00000024497	ENSSSCG00000014412	ortholog_one2one	1
ENSMUSG00000044976	ENSSSCG00000004615	ortholog_one2one	1
ENSMUSG00000024487	ENSSSCG00000039309	ortholog_one2one	1
ENSMUSG00000031160	ENSSSCG00000042563	ortholog_one2one	1
ENSMUSG00000060509	ENSSSCG00000026707	ortholog_one2one	1
ENSMUSG00000024485	ENSSSCG00000014363	ortholog_one2one	1
ENSMUSG00000054000	ENSSSCG00000005128	ortholog_one2one	1
ENSMUSG00000035448	ENSSSCG00000024311	ortholog_one2one	1
ENSMUSG00000110404	ENSSSCG00000034107	ortholog_one2one	1
ENSMUSG00000028730	ENSSSCG00000023904	ortholog_one2one	1
ENSMUSG00000079083	ENSSSCG00000034924	ortholog_one2one	1
ENSMUSG00000031239	ENSSSCG00000012448	ortholog_one2one	1
ENSMUSG00000043698	ENSSSCG00000003955	ortholog_one2one	1
ENSMUSG00000023473	ENSSSCG00000011360	ortholog_one2one	1
ENSMUSG00000048490	ENSSSCG00000021038	ortholog_one2one	1
ENSMUSG00000043383	ENSSSCG00000003957	ortholog_one2one	1
ENSMUSG00000024270	ENSSSCG00000027455	ortholog_one2one	1
ENSMUSG00000046790	ENSSSCG00000003958	ortholog_one2one	1
ENSMUSG00000070820	ENSSSCG00000003960	ortholog_one2one	1
ENSMUSG00000031209	ENSSSCG00000012363	ortholog_one2one	1
ENSMUSG00000022914	ENSSSCG00000021042	ortholog_one2one	1
ENSMUSG00000003779	ENSSSCG00000014326	ortholog_one2one	1
ENSMUSG00000047619	ENSSSCG00000014995	ortholog_one2one	1
ENSMUSG00000050578	ENSSSCG00000014988	ortholog_one2one	1
ENSMUSG00000049723	ENSSSCG00000014987	ortholog_one2one	1
ENSMUSG00000049866	ENSSSCG00000034293	ortholog_one2one	1
ENSMUSG00000095576	ENSSSCG00000022759	ortholog_one2one	1
ENSMUSG00000028635	ENSSSCG00000037856	ortholog_one2one	1
